,Unnamed: 0,timestamp,UTC time,x,y,z,x_mean,y_mean,z_mean,x_sd,y_sd,z_sd,magnitude,m_mean,m_sd,hor_magnitude,m_hor_mean,m_hor_sd,x_E,y_E,z_E
733,21319,1565110004255,2019-08-06 16:46:44.255,-0.214813232421875,0.135833740234375,-0.3587493896484375,0.006175994873046875,-0.5832443237304688,0.15659713745117188,0.22982035176161428,0.7651009739440388,0.6633681498704012,0.4396551539362647,0.8468291983939074,0.7800048750183034,0.2541565065261839,0.7091524224230201,0.6490635270998881,0.15860475390218198,3.1168342656455934,1.4182625606190413
743,21329,1565110005257,2019-08-06 16:46:45.257,-0.324615478515625,-0.26068115234375,-0.05059814453125,0.059406280517578125,-0.8892974853515625,0.13261795043945312,0.2564558513455231,0.5045313369576754,0.22206638667902512,0.41939247049654915,0.9624155607147964,0.4661175076538577,0.4163290430407103,0.9410392574806117,0.4458181164916609,0.21142523572780192,3.9270556797273457,0.21829052339307964
753,21339,1565110006259,2019-08-06 16:46:46.259,0.3525848388671875,-0.8116912841796875,-0.1478271484375,0.22561264038085938,-1.1319160461425781,-0.14448928833007812,0.5325932064305284,0.5395140539553112,0.3054285440503535,0.8972244285726027,1.2734276102549151,0.5566655788427276,0.8849626033976074,1.2489644421030932,0.5206035277639647,1.054570824606344,5.998161985306069,0.36336840433068573
763,21349,1565110007261,2019-08-06 16:46:47.261,0.295562744140625,-1.171112060546875,0.219970703125,0.2593231201171875,-1.1280326843261719,-0.04441070556640625,0.315144167300695,0.19792119292431942,0.24549627135960103,1.2277002501895937,1.2108914521099556,0.18069575735343008,1.2078330986035628,1.1918142202892614,0.17569505948621456,0.5669414610601962,5.207349343458191,0.18869450083002448
773,21359,1565110008264,2019-08-06 16:46:48.264,0.9090728759765624,-0.8511810302734375,-0.034027099609375,0.588165283203125,-1.0285720825195312,0.042247772216796875,0.6721568487896266,0.26573887495360266,0.23849640620205279,1.2458252219478763,1.295687023644797,0.4638222740454542,1.2453604458684437,1.274492747165871,0.4780183413536547,2.7391380895860493,4.443693564739078,0.17778110434301198
783,21369,1565110009266,2019-08-06 16:46:49.266,0.0025634765625,-0.889556884765625,0.043701171875,0.22448348999023435,-1.1348342895507812,0.009674072265625,0.5324376679726441,0.43990423158003183,0.10949205552223881,0.890633378595962,1.2127176267323185,0.559043030664418,0.8895605784014993,1.208074474307616,0.5616071805968108,1.052040959941223,5.7319426578469574,0.036339881364256144
793,21379,1565110010268,2019-08-06 16:46:50.268,0.7015533447265625,-1.8425750732421875,-0.25177001953125,0.18628311157226565,-1.3160896301269531,0.16205215454101562,1.0253822390936251,1.0829752326073765,0.7920826944069821,1.987623741749239,1.7182667409968124,1.142711940290484,1.9716135513914688,1.6115159426333359,1.0570353175055716,3.2930317993741482,10.446873721433803,1.9872285875026137
803,21389,1565110011271,2019-08-06 16:46:51.271,-0.2484588623046875,-1.6442718505859375,-0.19012451171875,0.4644279479980469,-1.4189682006835938,0.32001495361328125,1.189233809301558,1.3559160808169224,0.7692608395018302,1.6737709087098318,1.7091848973687962,1.7487791602607021,1.6629376791951775,1.6390828764106256,1.6256939036375593,5.105604435084388,13.569408272858709,2.184924999717623
813,21399,1565110012273,2019-08-06 16:46:52.273,-0.0256500244140625,-0.727996826171875,0.3424835205078125,-0.024837493896484375,-0.8272628784179688,0.020923614501953125,0.2551980649215771,0.5282041413292439,0.2211514677516336,0.8049423982423776,0.884038059280578,0.5146785504345233,0.728448558697706,0.8613491460220761,0.5178837323843952,0.1978457614313811,3.57445432478562,0.14847510564140975
823,21409,1565110013275,2019-08-06 16:46:53.275,0.1022186279296875,-0.6634674072265625,0.0391845703125,0.15528488159179688,-1.2131462097167969,-0.02220916748046875,0.29530020824017805,0.5642785096445311,0.10599298094377668,0.6724381599064262,1.2551856379554167,0.5579421751088044,0.6712955000204941,1.2513126021453769,0.5588836842473088,0.35806021676398814,6.84212561394088,0.03567652450874448
833,21419,1565110014278,2019-08-06 16:46:54.278,-0.348388671875,-1.6174774169921875,-0.3635101318359375,0.20475387573242188,-1.2274360656738281,0.07714462280273438,0.41473534978871085,0.27287423167080976,0.30665486837597605,1.694032903198142,1.3275142974408332,0.25181408907255537,1.6545718059880463,1.2999319823218116,0.24096916479611646,0.6837128296028823,6.249778220197186,0.30591679620556533
843,21429,1565110015280,2019-08-06 16:46:55.280,0.1544647216796875,-1.329193115234375,-0.279510498046875,0.18816757202148438,-1.0165328979492188,-0.1812286376953125,0.24780369756070023,0.24545405914569174,0.19274226163310507,1.3670185830296742,1.0766402074701964,0.28644676264977376,1.3381381422820462,1.0525077935110068,0.26385422270382175,0.3258481582161039,4.314099615905434,0.24282401474192739
853,21439,1565110016282,2019-08-06 16:46:56.282,0.0438385009765625,-0.989349365234375,0.2129669189453125,0.10360336303710938,-0.9435272216796875,-0.20174789428710938,0.6558450272151881,0.09952741489153676,0.38840784244825016,1.0129604578771039,1.152974254082777,0.2720395822660798,0.990320140488687,1.08504436931974,0.2675438805607526,1.3333327264990658,3.5906915911473334,0.6153908076230437
863,21449,1565110017284,2019-08-06 16:46:57.284,0.0485992431640625,-0.8011474609375,-0.018218994140625,0.5431632995605469,-0.9022865295410156,-0.24180984497070312,0.7177926742561236,0.2650286471150101,0.5348232045926634,0.8028269255264293,1.2838633159418804,0.4801959514861223,0.8026201720631764,1.2071740966462112,0.34828710766186777,2.725784449605271,3.4672044769395143,1.0919955850113183
873,21459,1565110018287,2019-08-06 16:46:58.287,0.0703277587890625,-0.2803192138671875,1.267242431640625,0.0120086669921875,-0.4146728515625,0.3977546691894531,0.14237073344296364,0.42429895569972625,0.6244320715975851,1.2997800721159924,0.7186749322141033,0.5847777147673989,0.2890066700258154,0.4319186578981797,0.4254696652360656,0.061385109554976225,1.2279031067155302,1.8025813435669988
883,21469,1565110019289,2019-08-06 16:46:59.289,0.7662506103515625,-1.8850250244140625,1.3771209716796875,0.23919677734375,-1.0395660400390625,0.4795722961425781,0.3828514658711762,0.6736588311491076,0.6328114706999207,2.457014755993823,1.217800486627854,0.9205039049392281,2.0348118685842627,1.0895161023753148,0.7313557381901131,0.6685861279256642,5.684238868765533,2.1213094212580472
893,21479,1565110020291,2019-08-06 16:47:00.291,0.0817413330078125,-0.791748046875,0.1587677001953125,0.06933975219726562,-1.1282119750976562,0.12534713745117188,0.14075325231052782,0.27877583856908017,0.118125818946455,0.81163649368272,1.1484136392794513,0.2784220931209886,0.7959564154225226,1.1370539850966621,0.2779066548771284,0.07866643904708326,5.324596947524697,0.10470874677412212
903,21489,1565110021294,2019-08-06 16:47:01.294,0.195220947265625,-1.1409759521484375,0.46942138671875,0.23192596435546875,-0.9946060180664062,0.08815383911132812,0.03073736392282875,0.11328112428209217,0.256394609473075,1.2491172002423454,1.0461201028149572,0.1463844699067493,1.1575566256699157,1.0222760346015365,0.10529667414906388,0.21799296839162707,3.995462364051491,0.2282989847008139
913,21499,1565110022296,2019-08-06 16:47:02.296,-0.0433349609375,-0.8599700927734375,-0.0499114990234375,0.15932464599609375,-1.2418785095214844,0.11399078369140622,0.43210971910010426,0.9110918004616607,0.5487191838358156,0.862506601156754,1.3618318665154183,0.9760323130114159,0.8610612517726073,1.3050827410369812,0.9143383202713065,0.6616937993094325,8.659313736250624,0.9552538231946526
923,21509,1565110023298,2019-08-06 16:47:03.298,-0.3608551025390625,-0.678985595703125,-0.2607574462890625,-0.07904815673828125,-1.1672897338867188,0.41808319091796875,0.5052771793553058,0.7580463618095074,0.6057449543364489,0.8119312101379021,1.3607583114473885,0.8866370956421138,0.7689199205384165,1.2344065388335244,0.7895221481195643,0.7909095282666385,7.174164151307195,1.7999550672248006
933,21519,1565110024300,2019-08-06 16:47:04.300,0.877716064453125,-1.8445892333984373,1.091461181640625,0.24888992309570312,-1.0415725708007812,0.3581809997558594,0.46563542683162384,0.6225758634303719,0.5103625512510984,2.3160704740566223,1.1982560752735807,0.8066067718898304,2.0427664892905693,1.1187014791126644,0.6818009553423712,0.8982338274363428,5.50229579815641,1.2945843155030161
943,21529,1565110025303,2019-08-06 16:47:05.303,0.0174713134765625,-0.7427520751953125,0.1270294189453125,0.1610565185546875,-1.135406494140625,0.23538970947265625,0.10082564217182877,0.2632889174157085,0.2326438617399692,0.7537389238185349,1.1858691130050278,0.2930697167817231,0.7429575304157967,1.1485029383262721,0.2723802681951692,0.13425423903390765,5.364554789848626,0.38400276051834226
953,21539,1565110026305,2019-08-06 16:47:06.305,0.3919830322265625,-0.905426025390625,-0.0477294921875,0.2747459411621094,-0.9926910400390625,0.0391693115234375,0.1461005370875293,0.08029746143172897,0.12952199272131543,0.9877879779753708,1.0456148978337736,0.05855254549874335,0.9866341697955707,1.0391895127044766,0.049675973819090766,0.36597742955200374,3.96108505083248,0.056464779656380415
963,21549,1565110027307,2019-08-06 16:47:07.307,0.096832275390625,-1.050201416015625,-0.00604248046875,0.08333587646484375,-1.0855216979980469,-0.020694732666015625,0.20571743924430155,0.14995708220763335,0.12967051001636853,1.0546734164321983,1.1093984213246273,0.14688573433929009,1.054656106870173,1.1037268330865357,0.14465774107913618,0.15473846765235066,4.78089080681093,0.05215641134418547
973,21559,1565110028310,2019-08-06 16:47:08.310,0.5955047607421875,-1.11029052734375,0.639007568359375,0.34673309326171875,-0.8450469970703125,0.3191070556640625,0.24103192731402404,0.19610618261234905,0.21779654434451032,1.4126930479040498,0.9844016526208674,0.31644480127655755,1.2599091138553893,0.9243444291346197,0.2641493521496599,0.655184521805495,2.971790613606572,0.5496232560835779
983,21569,1565110029312,2019-08-06 16:47:09.312,-0.1759033203125,-1.3398895263671875,0.0106964111328125,0.1196441650390625,-1.1827239990234375,0.0262908935546875,0.23544812925401473,0.134330415930218,0.042758955093210586,1.3514289970903282,1.2079815097328663,0.12167867609237065,1.3513866659714562,1.2071524628462067,0.12134840857698642,0.2235663696192205,5.649478213395923,0.008249829057604074
993,21579,1565110030314,2019-08-06 16:47:10.314,0.53350830078125,-0.91357421875,-0.02410888671875,0.2790565490722656,-0.940185546875,-0.024341583251953125,0.1972430362511529,0.0333000549393933,0.028640776539196226,1.0582202977575073,0.9957673561785401,0.04452426296093112,1.0579456319524032,0.9951484662807701,0.044888483277292765,0.4282046763692051,3.5391221311874688,0.004830932943150401
1003,21589,1565110031316,2019-08-06 16:47:11.316,0.4337158203125,-1.030670166015625,0.0623779296875,0.534515380859375,-1.31939697265625,-0.05109405517578125,0.39819585338242747,0.7070684226724733,0.24936587173189326,1.1199470567915786,1.4387180401015511,0.8162784164507076,1.118208569053207,1.4280392784842895,0.8009146037952818,1.618506582453847,8.463070748839526,0.19699242385104299
1013,21599,1565110032319,2019-08-06 16:47:12.319,0.9318389892578124,-1.937255859375,0.216827392578125,0.42044830322265625,-0.8959083557128906,0.22677230834960938,0.3570268854134279,0.7535252126386296,0.0494543895699779,2.160624512671283,1.0392475038547553,0.7950719026714849,2.1497172294475826,0.9914204814912828,0.8310357542578286,1.0895116934552787,4.914007865590975,0.21303992928005755
1023,21609,1565110033321,2019-08-06 16:47:13.321,0.5666351318359375,-0.89788818359375,0.178802490234375,0.2819671630859375,-1.1107635498046875,0.17396926879882812,0.2172117612944779,0.21400363298620304,0.05353946099126872,1.076684212469946,1.1802317999037146,0.17321694743976992,1.0617337532865827,1.1669669405392198,0.1682188354651287,0.45956477196887136,5.072575319092721,0.12966064759530127
1033,21619,1565110034323,2019-08-06 16:47:14.323,-0.03533935546875,-1.498046875,0.3188323974609375,0.20630264282226562,-1.0758438110351562,0.11359405517578125,0.22366563945273454,0.292791770487674,0.14787498795198584,1.5320076394760247,1.125906978472508,0.2908677472104643,1.4984636497900816,1.1152111615378697,0.2783756591664997,0.3203220765572041,4.886940685566515,0.11721547367051244
1043,21629,1565110035326,2019-08-06 16:47:15.326,0.2928009033203125,-0.81964111328125,-0.0144195556640625,0.3589134216308594,-0.9256324768066406,-0.004978179931640625,0.06352239002914073,0.1014184353170491,0.06181452450366829,0.8704894296610769,0.9947304601178738,0.11405724707458635,0.870369992340107,0.9933732333104578,0.11292794446710885,0.5273806590121239,3.4580390255432576,0.011562235420569777
1053,21639,1565110036328,2019-08-06 16:47:16.328,0.431610107421875,-0.9642333984375,-0.0402679443359375,0.4883880615234375,-0.9059829711914062,0.2727508544921875,0.3056953135410517,0.3932862743944431,0.3062614586670843,1.057191959311125,1.0990671845557687,0.4928992388524454,1.0564247874274122,1.0429696830659978,0.4584540277841901,1.2344404687173667,3.747242857236415,0.5789603576995432
1063,21649,1565110037330,2019-08-06 16:47:17.330,0.705108642578125,-0.3589324951171875,0.599884033203125,0.4157142639160156,-0.53125,0.2683563232421875,0.3630750658892937,0.3497007714934321,0.22972871786033114,0.9929106642500442,0.7894451830788646,0.4226951517873661,0.7912084010483053,0.70792429001499,0.4388981827565041,1.0867439073044807,1.4957781387493014,0.4463863163255155
1073,21659,1565110038338,2019-08-06 16:47:18.338,0.4246826171875,-1.0223388671875,-0.01287841796875,0.3235054016113281,-0.9626083374023438,-0.060588836669921875,0.1807041219919224,0.07176948631945386,0.036383360260083195,1.107112432570795,1.0299394231999854,0.06843769533566273,1.107037526330271,1.027651849943498,0.06885599048730928,0.5165849186014384,3.7219118224456906,0.01865527522750199
1083,21669,1565110039341,2019-08-06 16:47:19.341,0.46405029296875,-0.9686279296875,-0.035614013671875,0.15798568725585938,-0.8932113647460938,-0.19222640991210938,0.2426308496197163,0.4115792282786671,0.17392290419935846,1.0746399855509265,0.983907363435579,0.33773873046350406,1.0740496918555842,0.9259517448469685,0.4267704745447727,0.2764470970723778,3.6994985518977046,0.23855150048621
1093,21679,1565110040343,2019-08-06 16:47:20.343,0.3792877197265625,-1.253082275390625,0.6123504638671875,0.3383903503417969,-0.7167205810546875,0.3354606628417969,0.14967121970774264,0.4161472047178253,0.1853228724258631,1.4453537469532782,0.8769933731952891,0.43826369989341524,1.3092266279118836,0.8058604300996401,0.409015672419994,0.5252365388441831,2.5742890532128513,0.5531691263895482
1103,21689,1565110041345,2019-08-06 16:47:21.345,0.2387847900390625,-0.95880126953125,0.2733612060546875,0.12690353393554688,-1.1271095275878906,0.2560882568359375,0.21604666102335426,0.2789496137482902,0.10208643285958706,1.0252045646525425,1.1845103716561018,0.2586626728021498,0.9880880782646534,1.151498302019752,0.2680767044774133,0.2044465069193393,5.314942209748551,0.2935897004790604
1113,21699,1565110042347,2019-08-06 16:47:22.347,0.252349853515625,-1.461456298828125,0.3670806884765625,0.22107315063476562,-1.0996551513671875,0.111846923828125,0.09990129157585163,0.285729701774778,0.18712441631815782,1.527836114838953,1.1385019404538896,0.304227577317698,1.4830829248406034,1.1247239736902725,0.28711686532945246,0.22543415590189397,5.081890195142478,0.15508557902649045
1123,21709,1565110043350,2019-08-06 16:47:23.350,0.1536712646484375,-0.86370849609375,0.0149078369140625,0.3385429382324219,-0.9565315246582031,0.023059844970703125,0.15069240288388683,0.13686368014299038,0.07244251525045141,0.877399263394171,1.021871309880537,0.16689517715763966,0.8772726051822076,1.0200407648458398,0.16395372179004386,0.5265698849689215,3.7160052314866334,0.017870779847726226
1133,21719,1565110044439,2019-08-06 16:47:24.439,0.3452606201171875,-0.9101104736328124,0.06353759765625,0.3267669677734375,-0.7714767456054688,0.18922042846679688,0.11945892701093654,0.24228156942526194,0.12809224294822305,0.9754706537542657,0.8828722973188832,0.18376691771861642,0.9733991832849702,0.8494604230885818,0.216327238039503,0.46991791063919663,2.5568065526895225,0.19244035030715168
1143,21729,1565110045442,2019-08-06 16:47:25.442,0.2191314697265625,-0.230377197265625,0.2626495361328125,0.20105743408203125,-0.7350196838378906,0.23119735717773438,0.15271415801243698,0.4837971525472925,0.06448409917874298,0.4124039680644085,0.8307076212512818,0.4323728588887455,0.31795008105752715,0.7857422967663817,0.4565421406673316,0.23166120937094092,2.863194796955213,0.22628346900455654
1153,21739,1565110046444,2019-08-06 16:47:26.444,0.031341552734375,-1.1705474853515625,0.0804290771484375,0.14110565185546875,-1.122314453125,0.0212860107421875,0.08265016258821253,0.1564509485422537,0.0733856459852753,1.1737259240732554,1.136389926844216,0.14647692142845936,1.1709669971398289,1.1343128344857898,0.147494143189304,0.10013636806979775,5.111789624672383,0.017968736123293638
1163,21749,1565110047446,2019-08-06 16:47:27.446,0.080047607421875,-0.99359130859375,-0.07427978515625,0.15197372436523438,-0.8380279541015625,-0.13842391967773438,0.13196617238538552,0.24652570169215454,0.22398226737670604,0.9995743066175049,0.8923024600188694,0.24389315255487895,0.9968105677444472,0.8610417055045947,0.23842969703590464,0.14462926355190575,2.9914881722070277,0.22714889445342124
1173,21759,1565110048448,2019-08-06 16:47:28.448,0.3136749267578125,-0.7924652099609375,0.0732879638671875,0.11993026733398438,-0.8109397888183594,0.10782623291015625,0.17147455535598957,0.15504778022167554,0.03587973628315668,0.8554321681599015,0.8408942539848085,0.15309247663623504,0.8522869638067637,0.8330952663773894,0.15509734670331682,0.1457436454948038,2.702612806810066,0.05036805244162679
1183,21769,1565110049451,2019-08-06 16:47:29.451,0.2475433349609375,-1.419219970703125,0.045745849609375,0.21577072143554688,-1.1251716613769531,-0.027446746826171875,0.09330496390801882,0.24680486668722965,0.07707495386265065,1.4413728562320873,1.1526813303620007,0.23471003843977334,1.4406467394632738,1.149952854726791,0.23774088859674533,0.21234546578489244,5.246782996924594,0.020834941184148192
1193,21779,1565110050453,2019-08-06 16:47:30.453,0.08697509765625,-0.8061981201171875,0.0762939453125,0.22269439697265625,-0.8974609375,0.07070159912109375,0.15425557653209726,0.07184976591765467,0.09334790448293766,0.8144573915093092,0.9388580625628683,0.09540395190378333,0.8108761166126435,0.9324280714183336,0.09882441822232502,0.269755526445806,3.237231703940779,0.04613635828718543
1203,21789,1565110051455,2019-08-06 16:47:31.455,0.61151123046875,-1.1614227294921875,0.108184814453125,0.2638130187988281,-0.6148490905761719,0.32247161865234375,0.28801270469403123,0.4172034451311579,0.21494089679261974,1.317024181876986,0.8014833548761344,0.42685876839883835,1.312573328073707,0.6884504323916694,0.471070043950551,0.527243189746514,2.034333760617301,0.5545505466870964
1213,21799,1565110052458,2019-08-06 16:47:32.458,0.298553466796875,-0.2065887451171875,0.1357421875,0.18157958984375,-0.6711158752441406,0.29888916015625,0.23685228429940547,0.47984310954443066,0.16116242570123201,0.38760678994673475,0.7935978510185459,0.4859988377626112,0.36306071413129654,0.7338814538130118,0.4612258853218182,0.3001816035248339,2.4923343013506383,0.4352589026093483
1223,21809,1565110053460,2019-08-06 16:47:33.460,0.3601226806640625,-0.9642486572265624,0.1303558349609375,0.234375,-1.2560348510742188,0.1391754150390625,0.09566672031718895,0.21391053736600998,0.17009854906231725,1.0375241981757641,1.2989167225051452,0.19191264926175228,1.0293025882081026,1.2832965553781361,0.18934102644696474,0.24718292662873864,6.447767342440784,0.16427973378449678
1233,21819,1565110054462,2019-08-06 16:47:34.462,-0.01202392578125,-1.5222015380859375,0.38726806640625,0.23254776000976562,-1.0993156433105469,0.08484268188476562,0.2231025066268589,0.29209379524219303,0.20348260284833516,1.5707382508236127,1.1555819668759864,0.29838667378945566,1.5222490260605808,1.143051211704507,0.2764715946719343,0.3656380281317979,5.089935890166089,0.15300863166339695
1243,21829,1565110055464,2019-08-06 16:47:35.464,0.1006927490234375,-0.7737884521484375,-0.013916015625,0.2520256042480469,-0.8835906982421875,0.02440643310546875,0.1324922252722787,0.11176010099603995,0.0669189586034018,0.7804365790216697,0.9252296035896537,0.139939389496947,0.7803125004664296,0.9231261294607003,0.13962310588533883,0.3067301900591701,3.160401048604399,0.015817136969417334
1253,21839,1565110056467,2019-08-06 16:47:36.467,1.1901092529296875,-2.044540405273437,0.37908935546875,0.35923004150390625,-1.0092926025390625,0.1622161865234375,0.5553238288140504,0.7181513564518025,0.14703562381456958,2.3958744211945335,1.1069413411572802,0.8816815667693965,2.3656934507041543,1.0935812517595962,0.871697401835892,1.4413385554216802,5.6219103424809855,0.17011478869244456
1263,21849,1565110057469,2019-08-06 16:47:37.469,-0.7103118896484375,-1.121826171875,-0.313690185546875,0.034526824951171875,-1.1129226684570312,-0.061000823974609375,0.503843662217982,0.08935839616951965,0.20145697220625708,1.3643454375590092,1.2073983513773674,0.1292052225663922,1.3277940128196282,1.1940976400071823,0.11720246259312544,0.7663437144365162,4.978342232760042,0.13663913705386221
1273,21859,1565110058471,2019-08-06 16:47:38.471,0.315887451171875,-1.1767425537109375,0.1625213623046875,0.2934722900390625,-0.9645805358886719,0.03722381591796875,0.179896918957625,0.14415966973304478,0.08771022588049365,1.2291953110581628,1.0226555806780742,0.15375854525644297,1.218403840900874,1.0196474269720366,0.14930685975018426,0.44159264443442225,3.7840084719937295,0.028621701058000326
1283,21869,1565110059474,2019-08-06 16:47:39.474,0.50946044921875,-0.9914093017578124,0.021392822265625,0.34513092041015625,-1.2872962951660156,0.4454689025878906,0.19684700032754995,0.6496782477017613,0.7798101175317516,1.1148542531535557,1.475908613157771,0.8929980981022135,1.1146489819356062,1.3417687470428148,0.6547535501103259,0.5927076335065067,7.894772482803091,2.61808163090609
1293,21879,1565110060476,2019-08-06 16:47:40.476,-0.0069122314453125,-0.7986297607421875,0.317535400390625,0.16019058227539062,-0.5915336608886719,0.36531829833984375,0.23699041946441754,0.33765364763090994,0.3442789034626781,0.8594684428109689,0.7772298326996734,0.4024444423967547,0.7986596732568116,0.6325921689670215,0.3706410228832714,0.2711374673526734,1.741678245132789,0.889413726516068
1303,21889,1565110061478,2019-08-06 16:47:41.478,0.0146331787109375,-0.2586517333984375,0.238372802734375,0.1512451171875,-0.8097038269042969,0.24721908569335938,0.20279024160766404,0.39098820656404243,0.14137436484390328,0.35204607964390666,0.8865910635496571,0.38996702978642456,0.2590653375293627,0.8338987573904125,0.41409335504907235,0.21487198816612363,3.0810964822303504,0.30442923842929304
1313,21899,1565110062481,2019-08-06 16:47:42.481,0.3098907470703125,-1.3724365234375,-0.0046844482421875,0.3100128173828125,-1.2411537170410156,0.02518463134765625,0.08170922874717802,0.2100132918972759,0.12114038421856371,1.4069954619828529,1.2877529130095158,0.19318359868767698,1.4069876637643302,1.2834025558500095,0.19160675538200797,0.40446098195388913,6.294166945619509,0.04656204069033265
1323,21909,1565110063483,2019-08-06 16:47:43.483,0.35992431640625,-0.9822235107421876,0.01116943359375,0.2688179016113281,-0.9027099609375,-0.01392364501953125,0.16233898345185455,0.0768780446531934,0.024996754626886993,1.046151659580015,0.9496862794611814,0.11607433868649163,1.0460920316086988,0.9493597541415922,0.1158305054357605,0.3681140935514122,3.2772717955522244,0.0026499847881495953
1333,21919,1565110064485,2019-08-06 16:47:44.485,0.2268218994140625,-0.7663421630859375,-0.0420074462890625,0.3948516845703125,-1.0154876708984375,0.4406585693359375,0.22481483930373625,0.5714137563446244,0.649389219525929,0.8003081347335944,1.2450435724389206,0.7573998094561183,0.7992049080035962,1.1073538980417574,0.5700081306200845,0.7752565471455455,5.104401881806552,2.041838974226266
1343,21929,1565110065487,2019-08-06 16:47:45.487,0.072906494140625,-0.8420257568359375,0.1586151123046875,0.032562255859375,-0.9450302124023438,0.08486175537109375,0.10062346329414512,0.1099267723152317,0.11575140810497404,0.8599310937013727,0.9589512211292722,0.10621989591184224,0.8451761544571702,0.9496183600992975,0.10969111480217417,0.03461644612252712,3.6085800952278078,0.06900123553350568
1353,21939,1565110066490,2019-08-06 16:47:46.490,0.25006103515625,-0.9543304443359376,-0.102691650390625,0.11406326293945312,-1.058380126953125,-0.1568450927734375,0.2689913630897555,0.16996658812987112,0.08643060426491145,0.9918783662071644,1.1006152329835421,0.19308666800738236,0.9865480820972911,1.0866207575937221,0.1944839192022498,0.2691107720602304,4.567339895758778,0.12081228056922555
1363,21949,1565110067492,2019-08-06 16:47:47.492,0.33984375,-0.9198455810546876,0.390411376953125,0.2681999206542969,-0.8732490539550781,0.18898391723632812,0.17709164391401955,0.07726017025061359,0.13571451633214268,1.0554765324981572,0.948649204034347,0.12694606191787908,0.9806169830264507,0.9234707154469015,0.11369481707854277,0.38180914078839123,3.0681630426552147,0.19811497372575104
1373,21959,1565110068494,2019-08-06 16:47:48.494,0.1811981201171875,-0.996246337890625,-0.0995330810546875,0.18955612182617188,-0.9917793273925781,-0.09052658081054688,0.04436985862071122,0.016999822190361488,0.019950108121673797,1.017470568969306,1.0145987342615315,0.021102659394702225,1.0125905018784662,1.010376940151163,0.022787572847865704,0.14963214634917676,3.9353719188366085,0.03397426777519286
1383,21969,1565110069497,2019-08-06 16:47:49.497,0.1037445068359375,-1.01025390625,-0.0750885009765625,0.07641983032226562,-1.0364913940429688,0.08136367797851562,0.035546270509893375,0.04642127489942593,0.15696454644706903,1.018338922349,1.0513403226138784,0.05773768550722497,1.0155667766287038,1.0397461047586367,0.046851426356128684,0.02715057390742004,4.303722443990409,0.10039379890076816
1393,21979,1565110070499,2019-08-06 16:47:50.499,0.02716064453125,-0.9881134033203124,0.055816650390625,0.05157470703125,-1.0035972595214844,0.00609588623046875,0.041105306687108566,0.016991661943349945,0.045003599828927966,0.9900612591619937,1.0063510292643003,0.014829725116076118,0.9884866202597804,1.0055682262710073,0.015651374749162183,0.015708740334957838,4.029695987002924,0.006224611308425665
1403,21989,1565110071501,2019-08-06 16:47:51.501,0.0776519775390625,-0.9959564208984376,0.07916259765625,0.08401870727539062,-0.9984970092773438,0.08163833618164062,0.005397807863853059,0.0030598976934355605,0.006207613152823393,1.0021106420012902,1.00537013558121,0.0034456634522414546,0.9989789897413023,1.0020366019298,0.0030427134231153508,0.02832398167811334,3.988013199064881,0.026774875121191144
1413,21999,1565110072503,2019-08-06 16:47:52.503,0.0797271728515625,-1.0029296875,0.046844482421875,0.09320068359375,-0.9999198913574219,0.03832244873046875,0.009505829616657252,0.004078473372744851,0.008095527013537726,1.0071835908577562,1.0050448571757984,0.0034642787217314176,1.0060936239534324,1.0042894998281873,0.003464706961555065,0.035016552079468966,3.999409058364108,0.006071052979677916
1423,22009,1565110073506,2019-08-06 16:47:53.506,0.052581787109375,-1.00506591796875,0.01922607421875,0.07418441772460938,-1.0026817321777344,0.03066253662109375,0.015518307880785807,0.0017109983930849906,0.00813454712800028,1.006624053819422,1.0060051644612058,0.0005431936144650132,1.0064404323147902,1.0055130217236208,0.0006890249674582,0.022735764971002936,4.021491406718269,0.003959277179092169
1433,22019,1565110074508,2019-08-06 16:47:54.508,0.0855712890625,-1.0010528564453125,0.03594970703125,0.08611679077148438,-1.0020217895507812,0.031963348388671875,0.009470930753500337,0.003285958170770342,0.006205149686395394,1.0053465314729892,1.0062731456401262,0.0023181431864025093,1.004703571661382,1.0057507021973366,0.0024941143315789687,0.02993350219912827,4.016223059501499,0.004202134208753705
1443,22029,1565110075510,2019-08-06 16:47:55.510,0.0876312255859375,-0.997650146484375,0.0528564453125,0.08572769165039062,-0.998046875,0.050701141357421875,0.004953435932668169,0.0007980409896841667,0.0020894468159671315,1.0028852627738936,1.003015154460943,0.00046455473512249537,1.0014914110854813,1.0017312762094115,0.0004197214253261112,0.02947055804543197,3.9843921693973248,0.0102955203037709
1453,22039,1565110076513,2019-08-06 16:47:56.513,0.0900726318359375,-0.996307373046875,0.08154296875,0.08816146850585938,-0.9966468811035156,0.0799102783203125,0.0021271786331728665,0.0017953733982145603,0.0027292623861327244,1.0036885554523278,1.003728814732335,0.001988984846629617,1.0003706616016972,1.0005401089129933,0.0019154772372732417,0.03110335278324783,3.973229692550376,0.025564956944435835
1463,22049,1565110077515,2019-08-06 16:47:57.515,0.0885467529296875,-0.9999237060546876,0.072052001953125,0.09158706665039062,-0.9987106323242188,0.07166671752929688,0.0027896854415101926,0.0017944275388340957,0.00267231818643261,1.0064191156620514,1.0054644902092174,0.0016341866344949548,1.0038366128930207,1.0029045682431716,0.0015477417246156024,0.03357611014507711,3.9897013683803384,0.020565897459164262
